ID,Start Position X,Start Position Y,Start Position Z,End Position X,End Position Y,End Position Z,Type,Time Spent,Simulation
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,613,57
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,619,87
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,624,28
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,628,8
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,629,86
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,631,92
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,633,73
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,634,13
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,635,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,641,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,642,95
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,652,27
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,653,93
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,662,50
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,664,62
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,669,31
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,675,48
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,676,62
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,681,6
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,684,35
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,687,18
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,689,30
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,700,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,704,87
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,706,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,709,33
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,718,5
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,719,9
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,720,6
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,723,29
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,724,76
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,736,45
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,741,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,744,59
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,751,81
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,755,88
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,759,79
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,764,62
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,772,94
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,773,2
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,777,67
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,780,68
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,783,10
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,784,94
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,787,18
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,792,37
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,797,70
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,800,51
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,807,28
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,808,79
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,810,86
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,811,27
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,818,45
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,824,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,829,24
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,831,14
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,832,78
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,833,42
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,838,21
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,845,10
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,846,12
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,849,95
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,862,74
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,866,82
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,870,60
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,877,62
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,885,37
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,886,7
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,887,10
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,896,36
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,906,24
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,908,35
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,912,33
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,917,4
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,924,64
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,930,88
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,931,67
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,936,96
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,940,3
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,941,41
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,943,48
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,949,52
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,950,96
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,956,76
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,957,29
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,959,73
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,961,55
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,965,88
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,970,26
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,980,22
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,983,87
2,(40.6, 1.5, 38.6),(-15.8, 1.5, 38.8),NonCAV,997,8
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,2,31
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,17,45
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,21,47
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,22,89
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,26,77
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,27,56
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,30,2
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,37,3
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,39,11
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,42,40
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,52,70
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,59,35
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,64,27
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,71,9
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,72,45
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,74,40
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,76,61
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,82,58
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,84,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,90,15
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,100,92
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,103,89
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,115,22
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,119,60
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,121,63
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,123,31
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,130,26
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,134,47
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,135,29
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,137,81
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,140,68
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,141,49
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,142,79
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,149,84
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,151,69
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,152,88
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,157,61
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,158,5
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,160,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,169,33
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,171,35
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,173,65
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,174,74
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,178,66
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,185,99
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,194,34
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,195,18
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,196,17
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,201,8
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,202,1
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,203,19
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,204,48
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,206,12
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,219,83
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,223,91
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,225,0
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,227,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,232,12
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,234,97
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,243,13
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,244,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,246,1
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,253,42
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,254,68
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,256,39
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,258,93
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,262,99
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,271,29
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,276,80
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,278,75
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,281,42
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,284,30
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,291,75
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,295,92
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,296,53
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,298,0
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,301,69
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,304,46
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,307,33
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,314,95
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,318,23
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,319,37
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,320,20
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,321,3
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,323,30
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,330,29
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,332,55
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,336,42
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,338,60
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,342,41
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,349,56
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,358,93
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,360,73
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,363,54
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,368,82
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,371,61
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,374,72
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,378,23
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,383,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,385,1
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,386,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,388,69
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,389,91
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,391,58
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,397,62
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,407,83
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,415,59
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,417,91
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,421,15
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,423,51
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,425,1
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,428,32
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,431,71
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,433,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,435,8
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,438,46
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,440,96
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,442,19
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,450,77
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,452,15
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,456,99
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,465,14
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,468,41
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,476,83
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,481,88
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,486,76
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,497,22
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,499,24
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,503,37
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,509,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,511,69
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,516,38
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,527,81
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,528,16
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,531,99
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,534,47
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,536,53
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,542,33
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,553,79
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,559,8
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,562,60
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,570,28
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,593,25
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,596,82
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,598,37
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,601,21
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,603,40
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,612,16
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,615,68
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,626,26
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,627,61
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,630,2
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,639,38
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,643,99
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,645,71
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,648,78
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,654,96
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,655,18
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,661,57
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,670,56
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,672,24
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,679,62
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,680,29
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,683,50
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,688,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,690,85
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,691,4
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,695,76
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,697,77
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,698,30
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,707,38
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,713,93
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,714,50
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,716,75
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,721,48
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,722,10
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,725,66
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,726,84
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,727,16
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,729,21
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,730,85
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,732,89
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,734,32
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,735,83
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,738,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,740,40
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,745,52
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,747,44
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,749,82
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,750,17
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,758,7
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,760,80
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,763,74
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,769,5
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,774,48
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,778,14
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,781,78
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,790,43
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,795,18
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,802,30
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,803,62
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,804,73
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,806,90
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,819,14
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,821,47
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,823,78
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,825,64
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,828,0
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,834,89
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,835,94
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,836,39
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,837,51
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,854,50
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,855,72
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,858,25
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,860,74
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,864,98
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,867,54
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,872,87
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,874,17
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,875,66
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,878,5
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,880,2
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,888,25
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,892,44
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,894,89
3,(-12.8, 1.5, -37.8),(-16.6, 1.5, -11.8),NonCAV,895,34
